/////////////////////
/// CORE ITEM DATA //
/////////////////////

//Start by parsing this in your map/dictionary to parse the other data.
//!! Odd ids are seeds, they are NOT included. Make dummy fillers if you want to, they contain no specific data whatsoever.
//ID|Item Name|Rarity|Properties|Category|Base Color|Overlay Color|Hits to break|Growtime in seconds|Clothing Type (None if its not a clothing, specified in category)

2264|Aqua Crystal Wings|100|NoSeed, Dropless|Clothing|64FFFF|64FFFF|0|1003000|Back
2266|Crystal Glaive|100|NoSeed, Dropless|Clothing|D5DFD3|3BC020|0|1003000|Hand
2268|Crystal Skull|100|NoSeed, Dropless|Clothing|D458DD|B0EFF3|0|1003000|Face
2270|Stained Glass|10|NoSeed, Dropless|Background_Block|B3204C|3E59B5|3|1300|None
2272|Crystal Tree|33|MultiFacing, NoSeed, Dropless|Foreground_Block|0FD5E3|8DF7FF|3|36927|None
2274|Crystal Gate|100|Wrenchable, NoSeed, Dropless|Door|FF2727|201FFF|5|1003000|None
2276|Crystal Spikes|20|NoSeed, Dropless|Deadly_Block|5382FF|F399FF|6|8600|None
2278|Mini-You|999|NoSeed, Dropless, Untradable|Clothing|52CB98|FFEA07|0|3600|Hand
2280|Party Block|999|NoSeed, Dropless|Foreground_Block|FF0BDF|FFD90B|8|3600|None
2282|Party Boombox|999|MultiFacing, Wrenchable, NoSeed, Permanent, Dropless, AutoPickup|Toggleable_Foreground|FFD90B|FF0BDF|10|3600|None
2284|Weather Machine - Party|999|NoSeed, Permanent, Dropless, AutoPickup|Weather_Machine|83ABD9|FF0BDF|10|3600|None
2286|Dead Geiger Counter|999|NoSeed, Dropless|Clothing|DFDFDF|3CA731|0|3600|Hand
2288|Party Confetti|999|NoSeed, Dropless|Consummable|FF0BDF|FFD90B|8|3600|None
2290|Party Tunes|999|NoSeed, Dropless|Consummable|FFD90B|FF0BDF|8|3600|None
2292|Superpower - Heat Vision|37|MultiFacing, RandomGrow|Foreground_Block|F70000|FFDE00|8|51763|None
2294|Superpower - Incinerate|37|MultiFacing, RandomGrow|Foreground_Block|F70000|FFDE00|8|51763|None
2296|Superpower - Flame On!|37|MultiFacing, RandomGrow|Foreground_Block|F70000|FFDE00|8|51763|None
2298|Superpower - Liquify|37|MultiFacing, RandomGrow|Foreground_Block|F70000|FFDE00|8|51763|None
2300|Superpower - Overheat|37|MultiFacing, RandomGrow|Foreground_Block|F70000|FFDE00|8|51763|None
2302|Crime In Progress|999|MultiFacing, NoSeed, Dropless, Public|Crime_Villain|987465|3A759D|8|3600|None
2304|Superpower - Death Ray|999|MultiFacing, NoSeed, Dropless|Foreground_Block|F70000|FFDE00|8|3600|None
2306|Party-In-A-Box|999|NoSeed, Dropless|Consummable|FF0BDF|FFD90B|20|3600|None
2308|Superpower - Ice Shards|38|MultiFacing, RandomGrow|Foreground_Block|799FA5|BFFBFF|8|56012|None
2310|Superpower - Frost Breath|38|MultiFacing, RandomGrow|Foreground_Block|799FA5|BFFBFF|8|56012|None
2312|Superpower - Ice Barrier|38|MultiFacing, RandomGrow|Foreground_Block|799FA5|BFFBFF|8|56012|None
2314|Superpower - Puddle|38|MultiFacing, RandomGrow|Foreground_Block|799FA5|BFFBFF|8|56012|None
2316|Superpower - Frozen Mirror|38|MultiFacing, RandomGrow|Foreground_Block|799FA5|BFFBFF|8|56012|None
2318|Superpower - Ban Hammer|999|MultiFacing, NoSeed, Dropless|Foreground_Block|799FA5|BFFBFF|8|3600|None
2320|Superpower - Super Strength|38|MultiFacing, RandomGrow|Foreground_Block|3D713B|59ED51|8|56012|None
2322|Superpower - Super Speed|38|MultiFacing, RandomGrow|Foreground_Block|3D713B|59ED51|8|56012|None
2324|Superpower - Enrage|38|MultiFacing, RandomGrow|Foreground_Block|3D713B|59ED51|8|56012|None
2326|Superpower - Crush|38|MultiFacing, RandomGrow|Foreground_Block|3D713B|59ED51|8|56012|None
2328|Superpower - Regeneration|38|MultiFacing, RandomGrow|Foreground_Block|3D713B|59ED51|8|56012|None
2330|Superpower - g-Virus|999|MultiFacing, NoSeed, Dropless|Foreground_Block|3D713B|59ED51|8|3600|None
2332|Superpower - Shocking Fist|39|MultiFacing, RandomGrow|Foreground_Block|6D87FF|FFF667|8|60489|None
2334|Superpower - Thunderstorm|39|MultiFacing, RandomGrow|Foreground_Block|6D87FF|FFF667|8|60489|None
2336|Superpower - Overcharge|39|MultiFacing, RandomGrow|Foreground_Block|6D87FF|FFF667|8|60489|None
2338|Superpower - Megawatt Pulse|39|MultiFacing, RandomGrow|Foreground_Block|6D87FF|FFF667|8|60489|None
2340|Superpower - Resuscitate|39|MultiFacing, RandomGrow|Foreground_Block|6D87FF|FFF667|8|60489|None
2342|Superpower - Duct Tape|999|MultiFacing, NoSeed, Dropless|Foreground_Block|6D87FF|FFF667|8|3600|None
2344|Villain Portrait - The Firebug|999|MultiFacing, NoSeed, Dropless|Background_Block|0D4A7B|FE1D0C|4|3600|None
2346|Villain Portrait - Jimmy Snow|999|MultiFacing, NoSeed, Dropless|Background_Block|0D4A7B|FE1D0C|4|3600|None
2348|Villain Portrait - Big Bertha|999|MultiFacing, NoSeed, Dropless|Background_Block|0D4A7B|FE1D0C|4|3600|None
2350|Villain Portrait - Shockinator|999|MultiFacing, NoSeed, Dropless|Background_Block|0D4A7B|FE1D0C|4|3600|None
2352|Villain Portrait - Generic Thug #17|999|MultiFacing, NoSeed, Dropless|Background_Block|0D4A7B|FE1D0C|4|3600|None
2354|Villain Portrait - Kat 5|999|MultiFacing, NoSeed, Dropless|Background_Block|0D4A7B|FE1D0C|4|3600|None
2356|Villain Portrait - Professor Pummel|999|MultiFacing, NoSeed, Dropless|Background_Block|0D4A7B|FE1D0C|4|3600|None
2358|Villain Portrait - Dragon Hand|999|MultiFacing, NoSeed, Dropless|Background_Block|0D4A7B|FE1D0C|4|3600|None
2360|Villain Portrait - Dr. Destructo|999|MultiFacing, NoSeed, Dropless|Background_Block|0D4A7B|FE1D0C|4|3600|None
2362|Villain Portrait - Ms. Terry|999|MultiFacing, NoSeed, Dropless|Background_Block|0D4A7B|FE1D0C|4|3600|None
2364|Villain Portrait - Z. Everett Koop|999|MultiFacing, NoSeed, Dropless|Background_Block|0D4A7B|FE1D0C|4|3600|None
2366|Villain Portrait - Almighty Seth|999|MultiFacing, NoSeed, Dropless|Background_Block|0D4A7B|FE1D0C|4|3600|None
2368|Villain Portrait - Devil Ham|999|MultiFacing, NoSeed, Dropless|Background_Block|0D4A7B|FE1D0C|4|3600|None
2370|Super Logo - ?|999|MultiFacing, NoSeed, Dropless|Clothing|C8C8C8|282828|0|3600|Chest
2372|Super Logo - Z|999|MultiFacing, NoSeed, Dropless|Clothing|C8C8C8|282828|0|3600|Chest
2374|Super Logo - Yerfdog|999|NoSeed, Dropless|Clothing|C8C8C8|282828|0|3600|Chest
2376|Super Logo - RTSoft|999|MultiFacing, NoSeed, Dropless|Clothing|C8C8C8|282828|0|3600|Chest
2378|Super Logo - D|999|MultiFacing, NoSeed, Dropless|Clothing|C8C8C8|282828|0|3600|Chest
2380|Henchman|999|NoSeed, Dropless|Consummable|987465|3A759D|8|3600|None
2382|Crime Wave|999|NoSeed, Dropless|Consummable|987465|3A759D|8|3600|None
2384|Love Bug|999|NoSeed, Dropless, Foreground|Clothing|F57DE9|E6E6E6|0|3600|Feet
2386|Heavenly Scythe|999|NoSeed, Dropless|Clothing|FCEBA8|BFFEFF|0|3600|Hand
2388|Heartbreaker Hammer|999|NoSeed, Dropless|Clothing|F40304|F4C404|0|3600|Hand
2390|Teeny Angel Wings|999|NoSeed, Dropless|Clothing|FFFFFF|D0D0D0|0|3600|Back
2392|Teeny Golden Wings|999|NoSeed, Dropless|Clothing|FFFDD9|F6CB00|0|3600|Back
2394|Golden Love Bug|999|NoSeed, Dropless, Foreground|Clothing|FFFA10|FFCDFA|0|3600|Feet
2396|Valensign|999|Wrenchable, NoSeed, Dropless|Sign|FF273B|FFD90B|5|3600|None
2398|Locke The Salesman|999|MultiFacing, Wrenchable, NoSeed, Dropless, Mod, Untradable|Foreground_Block|66199B|FFC80B|20|3600|None
2400|Lucky Horseshoe|999|NoSeed, Dropless|Consummable|FFFA10|987808|8|3600|None
2402|Irish Sport Horsie|999|NoSeed, Dropless|Clothing|61F959|FFFA10|0|3600|Feet
2404|Kilt|999|NoSeed, Dropless|Clothing|D32528|934D1F|0|3600|Pants
2406|Corncob Pipe|999|NoSeed, Dropless|Clothing|A9221D|8B6F1B|0|3600|Face
2408|Emerald Lock|999|Wrenchable, NoSeed, Permanent, AutoPickup|Lock|45E015|CE2465|42|3600|None
2410|Emerald Shard|999|NoSeed, Dropless|Consummable|00F700|007A00|8|3600|None
2412|Cloverleaf|999|NoSeed, Dropless|Consummable|428416|5ED30F|8|3600|None
2414|Shamrock Sign|999|Wrenchable, NoSeed, Dropless|Sign|007A00|00F700|5|3600|None
2416|Slimy Green Hair|999|NoSeed, Dropless|Clothing|59CE10|47A10F|0|3600|Hair
2418|Possessed Witch Hat|999|NoSeed, Dropless, Untradable|Clothing|696969|645036|0|3600|Hat
2420|Super Logo - MightyBOOSH|999|MultiFacing, NoSeed, Dropless, Untradable|Clothing|E2EBF0|467592|0|3600|Chest
2422|Shadow Wolf Leash|999|NoSeed, Dropless, Untradable|Clothing|333333|FF0136|0|3600|Hand
2424|Super Shirt - Emerald|999|NoSeed|Clothing|0C7A46|66DC16|0|3600|Shirt
2426|Muscle Shirt - Emerald|999|NoSeed|Clothing|0C7A46|66DC16|0|3600|Shirt
2428|Heroic Tights - Emerald|999|NoSeed|Clothing|0C7A46|66DC16|0|3600|Pants
2430|Super Tights - Emerald|999|NoSeed|Clothing|0C7A46|66DC16|0|3600|Pants
2432|Heroic Boots - Emerald|999|NoSeed, Foreground|Clothing|0C7A46|66DC16|0|3600|Feet
2434|Superhero Mask - Emerald|999|NoSeed|Clothing|0C7A46|66DC16|0|3600|Hair
2436|Crimefighter Mask - Emerald|999|NoSeed|Clothing|0C7A46|66DC16|0|3600|Hair
2438|Super Cape - Emerald|999|NoSeed|Clothing|0C7A46|66DC16|0|3600|Back
2440|Superheroine Top - Emerald|999|NoSeed|Clothing|0C7A46|66DC16|0|3600|Shirt
2442|Super Eye Mask - Emerald|999|NoSeed|Clothing|0C7A46|66DC16|0|3600|Face
2444|Super Logo - Shamrock|999|NoSeed, Dropless|Clothing|C8C8C8|282828|0|3600|Chest
2446|Superpower - Lucky Shot|999|MultiFacing, NoSeed, Dropless|Foreground_Block|3D713B|59ED51|8|3600|None
2448|Villain Portrait - Paddy O'Malice|999|MultiFacing, NoSeed, Dropless|Background_Block|0D4A7B|FE1D0C|4|3600|None
2450|Diamond Dragon|999|NoSeed, Dropless|Clothing|DBF7FF|15DF5F|0|3600|Hand
2452|Clothing Compactor|999|Wrenchable, NoSeed, Permanent, Dropless, AutoPickup|Clothing_Compactor|C6C6C6|A89A84|8|3600|None
2454|Much-Too-Small Red Shirt|999|NoSeed|Clothing|C30C0C|8C0000|0|3600|Shirt
2456|Much-Too-Small Yellow Shirt|999|NoSeed|Clothing|FFD90B|C8A000|0|3600|Shirt
2458|Much-Too-Small Aqua Shirt|999|NoSeed|Clothing|0FF7DC|00C8AA|0|3600|Shirt
2460|Much-Too-Small Lavender Shirt|999|NoSeed|Clothing|D97EEE|C23CE1|0|3600|Shirt
2462|Patchwork Quilt|999|NoSeed, Dropless|Background_Block|CC8087|BDE1C8|3|3600|None
2464|Green Glasses|999|NoSeed, Dropless|Clothing|B9E501|4CD022|0|3600|Face
2466|Pencil Mustache|999|NoSeed, Dropless|Clothing|ADA89F|9C958A|0|3600|Face
2468|Distinguished Grey Hair|999|NoSeed, Dropless|Clothing|D6D6D6|B9B9B9|0|3600|Hair
2470|Pink Fedora|999|NoSeed, Dropless|Clothing|FADFF9|F5F5F5|0|3600|Hat
2472|Pink Suitcoat|999|NoSeed, Dropless|Clothing|F5F5F5|FADFF9|0|3600|Shirt
2474|Fancy Pants|999|NoSeed, Dropless|Clothing|DE80DE|382739|0|3600|Pants
2476|Burning Eyes|999|NoSeed, Dropless, Foreground|Clothing|FFD513|E00000|0|3600|Face
2478|Locke's Mystery Box|999|NoSeed, Dropless|Treasure|F8DDF7|FFE747|3|3600|None
2480|Megaphone|999|NoSeed, Dropless|Consummable|E0DDD2|987465|3|3600|None
2482|Actual Leprechaun Hat|999|NoSeed, Dropless|Clothing|51AA14|EEE10E|0|3600|Hat
2484|Onisim's Genie|74|NoSeed|Clothing|49A699|C2A7BA|0|407444|Hand
2486|Helmet Of Darkness|50|NoSeed|Clothing|51AA14|EEE10E|0|126500|Hat
2488|Transmatter Field|55|NoShadow, Foreground|Foreground_Block|64FF0D|B1FF85|6|168025|None
2490|Cosmic Mustache|23|NoSeed|Clothing|64FF0D|51DD03|0|12857|Face
2492|Asteroid|54|MultiFacing|Foreground_Block|C2CDB8|7C9368|4|159084|None
2494|Baby Bunny|999|NoSeed, Dropless|Clothing|C3A889|EFA7EF|0|3600|Hand
2496|Pastel Pink Wallpaper|20|0|Background_Block|F0B0DE|F8D1EC|3|8600|None
2498|Pastel Orange Wallpaper|20|0|Background_Block|EABC84|F5DFC6|3|8600|None
2500|Pastel Yellow Wallpaper|20|0|Background_Block|E5DD69|F3F0B9|3|8600|None
2502|Pastel Green Wallpaper|20|0|Background_Block|95E574|C5F2B2|3|8600|None
2504|Pastel Aqua Wallpaper|20|0|Background_Block|81E9D9|B2F2E8|3|8600|None
2506|Pastel Blue Wallpaper|20|0|Background_Block|B2CBF2|CEDEF7|3|8600|None
2508|Pastel Purple Wallpaper|20|0|Background_Block|DBAAF1|E7C6F5|3|8600|None
2510|Dark Bunny Mask|999|NoSeed, Dropless|Clothing|7D8A93|BBDDDD|0|3600|Hat
2512|Marshmallow Basket|999|NoSeed, Dropless|Clothing|F4E93E|EFA5F9|0|3600|Hand
2514|Happy Flower Grass|20|0|Foreground_Block|95E574|FF8353|3|8600|None
2516|Bouncy Bunny|999|NoSeed, Dropless|Trampoline_Block|EFEFEF|F5D2FA|5|3600|None
2518|Superpower - Egg Shield|999|MultiFacing, NoSeed, Dropless|Foreground_Block|799FA5|BFFBFF|8|3600|None
2520|Villain Portrait - Bunny Barko|999|MultiFacing, NoSeed, Dropless|Background_Block|8AC41E|D71C20|4|3600|None
2522|Super Logo - Bunny|999|NoSeed, Dropless|Clothing|C8C8C8|282828|0|3600|Chest
2524|Super Shirt - Pink|999|NoSeed|Clothing|F589D5|FFFBC8|0|3600|Shirt
2526|Muscle Shirt - Pink|999|NoSeed|Clothing|F589D5|FFFBC8|0|3600|Shirt
2528|Heroic Tights - Pink|999|NoSeed|Clothing|F589D5|FFFBC8|0|3600|Pants
2530|Super Tights - Pink|999|NoSeed|Clothing|F589D5|FFFBC8|0|3600|Pants
2532|Heroic Boots - Pink|999|NoSeed, Foreground|Clothing|F589D5|FFFBC8|0|3600|Feet
2534|Superhero Mask - Pink|999|NoSeed|Clothing|F589D5|FFFBC8|0|3600|Hair
2536|Crimefighter Mask - Pink|999|NoSeed|Clothing|F589D5|FFFBC8|0|3600|Hair
2538|Super Cape - Pink|999|NoSeed|Clothing|F589D5|FFFBC8|0|3600|Back
2540|Superheroine Top - Pink|999|NoSeed|Clothing|F589D5|FFFBC8|0|3600|Shirt
2542|Super Eye Mask - Pink|999|NoSeed|Clothing|F589D5|FFFBC8|0|3600|Face
2544|Easter Egg - Striped|999|NoSeed, Dropless|Foreground_Block|FDBBFB|FFF79F|3|3600|None
2546|Easter Egg - Polka Dots|999|NoSeed, Dropless|Foreground_Block|9BFD95|68F0F6|3|3600|None
2548|Easter Egg - Jagged|999|NoSeed, Dropless|Foreground_Block|FFF79F|FDBBFB|3|3600|None
2550|Easter Egg - Wavey|999|NoSeed, Dropless|Foreground_Block|68F0F6|FDBBFB|3|3600|None
2552|Easter Egg - Checkered|999|NoSeed, Dropless|Foreground_Block|9BFD95|FDBBFB|3|3600|None
2554|Easter Egg - Rainbow|999|NoSeed, Dropless|Foreground_Block|FDD4A7|68F0F6|3|3600|None
2556|Cursed Jet Engine|999|NoSeed, Dropless|Consummable|B6B6B6|737373|3|3600|None
2558|Egg-Hunting Basket|999|NoSeed, Dropless|Clothing|FDBBFB|DAA1D9|0|3600|Hand
2560|Full Egg-Hunting Basket|999|NoSeed, Dropless|Clothing|FDBBFB|DAA1D9|0|3600|Hand
2562|Egghead|999|NoSeed, Dropless|Clothing|FDD4A7|68F0F6|0|3600|Hat
2564|Chocolate Block|20|0|Foreground_Block|775A35|523F28|5|8600|None
2566|Dark Chocolate Block|50|0|Foreground_Block|775A35|523F28|5|126500|None
2568|Carnival Spikeball|999|NoSeed, Dropless|Spike|E7A019|ED1F32|5|3600|None
2570|Carny Vest|999|NoSeed, Dropless|Clothing|E7A019|ED1F32|0|3600|Chest
2572|Flame Scythe|999|NoSeed, Dropless|Clothing|1A1A1A|FF3E19|0|3600|Hand
2574|Ride'O'Gold|200|NoSeed, Dropless, Foreground|Clothing|3D3D3D|FFF00B|0|8006000|Feet
2576|Black Braids|48|NoSeed, Dropless|Clothing|363636|1A1A1A|0|112032|Hair
2578|Ginger Hair Bun|24|NoSeed|Clothing|D86E28|CC5B26|0|14544|Hair
2580|Change of Address|999|NoSeed, Dropless|Consummable|ECECEC|EF9D8F|3|3600|None
2582|Teddy Bear|999|NoSeed, Dropless|Clothing|8C6A4C|C1935D|0|3600|Hand
2584|Muddy Pants|999|NoSeed, Dropless|Clothing|4B515E|674E38|0|3600|Pants
2586|Holographic Sign|999|Wrenchable, NoSeed, Dropless, NoShadow|Sign|4BDCF2|D2D2D2|5|3600|None
2588|Sassy Boots|115|NoSeed, Dropless|Clothing|DA58DA|EC8CEC|0|1524325|Feet
2590|Shifty Block|999|NoSeed, Dropless|Foreground_Block|64FF64|6464FF|5|3600|None
2592|Legendary Katana|999|NoSeed, Dropless, NoSelf, Untradable|Clothing|F5D643|CC651A|0|3600|Hand
2594|Unlucky Pinata Hat|999|NoSeed, Dropless|Clothing|B749E9|EF934A|0|3600|Hat
2596|Nacho Block|999|NoSeed, Dropless|Slippery_Block|D4CDB8|ECA91A|5|3600|None
2598|Luchador Mask - El Astro|999|NoSeed, Dropless|Clothing|3BCFF1|F1D53B|0|3600|Hair
2600|Luchador Mask - El Peligro|999|NoSeed, Dropless|Clothing|21DB00|F13B43|0|3600|Hair
2602|Luchador Mask - El Tigre|999|NoSeed, Dropless|Clothing|FF9139|312B21|0|3600|Hair
2604|Luchador Mask - El Verdugo|999|NoSeed, Dropless|Clothing|3D3D3D|B9B9B9|0|3600|Hair
2606|Luchador Tights - El Astro|999|NoSeed, Dropless|Clothing|3BCFF1|F1D53B|0|3600|Pants
2608|Luchador Tights - El Peligro|999|NoSeed, Dropless|Clothing|21DB00|F13B43|0|3600|Pants
2610|Luchador Tights - El Tigre|999|NoSeed, Dropless|Clothing|FF9139|312B21|0|3600|Pants
2612|Luchador Tights - El Verdugo|999|NoSeed, Dropless|Clothing|3D3D3D|B9B9B9|0|3600|Pants
2614|Luchador Jersey - El Astro|999|NoSeed, Dropless|Clothing|3BCFF1|F1D53B|0|3600|Shirt
2616|Luchador Jersey - El Peligro|999|NoSeed, Dropless|Clothing|21DB00|F13B43|0|3600|Shirt
2618|Luchador Jersey - El Tigre|999|NoSeed, Dropless|Clothing|FF9139|312B21|0|3600|Shirt
2620|Luchador Jersey - El Verdugo|999|NoSeed, Dropless|Clothing|3D3D3D|B9B9B9|0|3600|Shirt
2622|Luchador Boots|999|NoSeed, Dropless, Foreground|Clothing|F6C530|FBD971|0|3600|Feet
2624|Luchador Championship Belt|999|NoSeed, Dropless|Clothing|5A4A38|FFD801|0|3600|Chest
2626|Villain Portrait - El Peligro|999|MultiFacing, NoSeed, Dropless|Background_Block|CF0000|00B500|4|3600|None
2628|Superpower - Atomic Backbreaker|999|MultiFacing, NoSeed, Dropless|Foreground_Block|F70000|FFDE00|8|3600|None
2630|Wrestling Ring|999|NoSeed, Dropless|Foreground_Block|E14B52|4FA62C|6|3600|None
2632|Pinata Block|20|0|Foreground_Block|F3A86B|5E60C9|5|8600|None
2634|Mexican Dress|999|NoSeed, Dropless|Clothing|E9E9E9|F8DC26|0|3600|Shirt
2636|Rapier|999|NoSeed, Dropless, NoSelf|Clothing|D9DEDF|6C615A|0|3600|Hand
2638|Foxy Hat|999|NoSeed, Dropless|Clothing|333333|DACA72|0|3600|Hat
2640|Swordsman's Mask|999|NoSeed, Dropless|Clothing|333333|48433B|0|3600|Face
2642|Cape of Shadows|999|NoSeed, Dropless|Clothing|101010|494949|0|3600|Back
2644|Mystery Dress|999|NoSeed, Dropless|Clothing|2A1D7D|DEBD4A|0|3600|Shirt
2646|Spotlight|999|MultiFacing, Wrenchable, NoSeed, Permanent, Dropless, AutoPickup|Spotlight|393939|EFCE17|6|3600|None
2648|Fashionable Dress - Blue|71|NoSeed, RandomGrow|Clothing|0D55FF|CDDEF7|0|360041|Shirt
2650|Fashionable Dress - Red|71|NoSeed, RandomGrow|Clothing|CC0506|60000D|0|360041|Shirt
2652|Fashionable Dress - Pink|71|NoSeed, RandomGrow|Clothing|FF59CA|2D2D2D|0|360041|Shirt
2654|Fashionable Dress - Green|71|NoSeed, RandomGrow|Clothing|1C560A|00A35F|0|360041|Shirt
2656|Fashionable Dress - Purple|71|NoSeed, RandomGrow|Clothing|9611E1|E95AF8|0|360041|Shirt
2658|Fashionable Dress - Yellow|71|NoSeed, RandomGrow|Clothing|F8DC5A|FFFFFF|0|360041|Shirt
2660|Stylin' Dress - Blue|73|NoSeed, RandomGrow|Clothing|1E0EC4|FBDF23|0|391207|Shirt
2662|Stylin' Dress - Red|73|NoSeed, RandomGrow|Clothing|CC0506|60000D|0|391207|Shirt
2664|Stylin' Dress - Pink|73|NoSeed, RandomGrow|Clothing|FF59CA|2D2D2D|0|391207|Shirt
2666|Stylin' Dress - Green|73|NoSeed, RandomGrow|Clothing|00A021|C8C8C8|0|391207|Shirt
2668|Stylin' Dress - Purple|73|NoSeed, RandomGrow|Clothing|9611E1|E95AF8|0|391207|Shirt
2670|Stylin' Dress - Yellow|73|NoSeed, RandomGrow|Clothing|FFCF13|FFFFFF|0|391207|Shirt
2672|High Heels - Blue|73|NoSeed, RandomGrow|Clothing|1E0EC4|FFFFFF|0|391207|Feet
2674|High Heels - Red|73|NoSeed, RandomGrow|Clothing|CC0506|FFFFFF|0|391207|Feet
2676|High Heels - Pink|73|NoSeed, RandomGrow|Clothing|FF59CA|FFFFFF|0|391207|Feet
2678|High Heels - Green|73|NoSeed, RandomGrow|Clothing|1EC000|FFFFFF|0|391207|Feet
2680|High Heels - Purple|73|NoSeed, RandomGrow|Clothing|9611E1|FFFFFF|0|391207|Feet
2682|High Heels - Yellow|73|NoSeed, RandomGrow|Clothing|FFCF13|FFFFFF|0|391207|Feet
2684|Fashion Purse - Blue|68|NoSeed, RandomGrow|Clothing|1E0EC4|FBDF23|0|316472|Hand
2686|Fashion Purse - Red|68|NoSeed, RandomGrow|Clothing|CC0506|FBDF23|0|316472|Hand
2688|Fashion Purse - Pink|68|NoSeed, RandomGrow|Clothing|FF59CA|FBDF23|0|316472|Hand
2690|Fashion Purse - Green|68|NoSeed, RandomGrow|Clothing|1EC000|C8C8C8|0|316472|Hand
2692|Fashion Purse - Purple|68|NoSeed, RandomGrow|Clothing|9611E1|C8C8C8|0|316472|Hand
2694|Fashion Purse - Yellow|68|NoSeed, RandomGrow|Clothing|FFCF13|C8C8C8|0|316472|Hand
2696|Purse Dog|999|NoSeed, Dropless|Clothing|06CCE6|DAD5BE|0|3600|Hand
2698|Makeup|47|NoSeed|Clothing|95CEE9|FA3244|0|105233|Face
2700|Kansas Pigtails|42|NoSeed|Clothing|F6EA62|EEC752|0|75348|Hair
2702|MickeyMay Leash|999|NoSeed, Dropless|Clothing|1A91D8|F399FF|0|3600|Hand
2704|Gold Choker|999|NoSeed, Dropless|Clothing|FAE364|DCBD16|0|3600|Chest
2706|Emerald Choker|999|NoSeed, Dropless|Clothing|BACED2|42D919|0|3600|Chest
2708|Jade Block|24|0|Foreground_Block|268C7C|15453D|5|14544|None
2710|Filigreed Jade Block|34|0|Foreground_Block|268C7C|EDE55F|5|40324|None
2712|Draped Filigreed Jade Block|44|0|Foreground_Block|268C7C|E581DF|5|86504|None
2714|Diamond-Encrusted Draped Filigreed Jade Block|54|0|Foreground_Block|268C7C|E0F2F1|5|159084|None
2716|Googly-Eyed Diamond-Encrusted Draped Filigreed Jade Block|64|0|Foreground_Block|268C7C|FFFFFF|5|264064|None
2718|Platinum Blonde Hair|14|NoSeed|Clothing|EFE2D2|A08C6B|0|3164|Hair
2720|Electric Bow|999|NoSeed, Dropless, NoSelf|Clothing|4B423B|F3B633|0|3600|Hand
2722|Golden Aura|999|NoSeed, Dropless|Clothing|F8D700|F8D700|0|3600|Back
2724|Basic Blue Block|10|0|Foreground_Block|002633|005F86|5|1300|None
2726|Superpower - Pineapple Spear|999|MultiFacing, NoSeed, Dropless|Foreground_Block|68B4A9|DF572E|8|3600|None
2728|Villain Portrait - Pine-Fresh|999|MultiFacing, NoSeed, Dropless|Background_Block|E4B954|4DB135|4|3600|None
2730|Pineapple Air Freshener|999|NoSeed, Dropless|Consummable|6EF412|F8D514|3|3600|None
2732|Pineapple Block|999|NoSeed, Dropless|Foreground_Block|E4B954|4DB135|5|3600|None
2734|Pineapple|999|NoSeed, Dropless|Consummable|E4B954|479834|3|3600|None
2736|Pineapple Head|999|NoSeed, Dropless|Clothing|E4B954|4DB135|0|3600|Hair
2738|Fruity Hat|999|NoSeed, Dropless|Clothing|F29E26|85336F|0|3600|Hat
2740|Hawaiian Shirt|999|NoSeed, Dropless|Clothing|292929|EFCD11|0|3600|Shirt
2742|Pineapple Pants|999|NoSeed, Dropless|Clothing|E4B954|A47F28|0|3600|Pants
2744|Weather Machine - Pineapples|999|NoSeed, Permanent, Dropless, AutoPickup|Weather_Machine|83ABD9|EBC873|10|3600|None
2746|Sugarloaf Pineapple Block|999|NoSeed, Dropless|Foreground_Block|F8D514|5DD20E|5|3600|None
2748|Roasted Pineapple Block|999|NoSeed, Dropless|Pain_Block|E0100C|FF903F|5|3600|None
2750|Frozen Pineapple Block|999|NoSeed, Dropless|Slippery_Block|14D3F8|A7C4C5|5|3600|None
2752|Pineapple Launcher|999|NoSeed, Dropless, NoSelf|Clothing|F7D14F|519C3C|0|3600|Hand
2754|Demonic Arm|999|NoSeed, Dropless|Clothing|320E12|AE1223|0|3600|Hand
2756|The Gungnir|999|NoSeed, Dropless|Clothing|FFE5E7|FF3C2D|0|3600|Hand
2758|Pineapple Juice|999|NoSeed, Dropless, Foreground|Clothing|E4B954|6CD254|0|3600|Back
2760|Pineapple Earrings|999|NoSeed, Dropless|Clothing|D7A735|4DB135|0|3600|Face
2762|Pineapple Kite|999|NoSeed, Dropless|Clothing|07FF0A|FFD907|0|3600|Hand
2764|Super Shirt - Pineapple|999|NoSeed|Clothing|FFD907|03DD05|0|3600|Shirt
2766|Muscle Shirt - Pineapple|999|NoSeed|Clothing|FFD907|03DD05|0|3600|Shirt
2768|Heroic Tights - Pineapple|999|NoSeed|Clothing|FFD907|03DD05|0|3600|Pants
2770|Super Tights - Pineapple|999|NoSeed|Clothing|FFD907|03DD05|0|3600|Pants
2772|Heroic Boots - Pineapple|999|NoSeed, Foreground|Clothing|FFD907|03DD05|0|3600|Feet
2774|Superhero Mask - Pineapple|999|NoSeed|Clothing|FFD907|03DD05|0|3600|Hair
2776|Crimefighter Mask - Pineapple|999|NoSeed|Clothing|FFD907|03DD05|0|3600|Hair
2778|Super Cape - Pineapple|999|NoSeed|Clothing|FFD907|03DD05|0|3600|Back
